Trade_Date,Market,Symbol,Direction,Entry_Price,EMA20_1h,Price_to_EMA20_Pct,Max_Gain_30h_Pct,Max_Drawdown_30h_Pct,Close_minus_1h_Pct,Close_minus_2h_Pct,Close_minus_3h_Pct,Close_minus_4h_Pct,Close_minus_5h_Pct
2026-08-11 09:26:18,FUTURES,SOLUSDT,LONG,75.82,76.02416819526614,-0.2685569603888968,1.3980480084410476,-1.6486415193880242,0.34255599472989573,0.0791139240506359,-0.06588483331136798,0.3039915411049484,-0.1451761911046581
2026-08-12 04:00:38,FUTURES,SOLUSDT,LONG,76.01,76.0709583356682,-0.08013351875916536,1.144586238652796,0.10524930930140547,-0.35391270153363513,0.026222630129815433,-0.14401675831369395,-0.039261876717708595,0.013089005235590189
2026-08-11 09:26:44,FUTURES,BNBUSDT,SHORT,612.99,604.192721883195,1.4560384126086465,1.2871335584593528,-1.1696765036949965,0.03779662131072408,0.13823064770932594,0.3219256104204731,0.47773077880069587,0.6343377013604988
2026-08-11 10:36:42,FUTURES,BNBUSDT,LONG,610.75,604.9742671359772,0.9547071962855194,1.6586164551780591,-0.8072042570609825,0.6308008213552414,0.03779662131072408,0.13823064770932594,0.3219256104204731,0.47773077880069587
2026-08-11 20:27:39,FUTURES,BNBUSDT,SHORT,616.18,609.6078913665839,1.078087853929038,0.7627641273653877,-1.13765458145347,0.3164763458401394,-0.008155941603450702,0.1633853443346132,0.2686718762798752,-0.037665400235821135
2026-08-11 22:04:01,FUTURES,BNBUSDT,LONG,618.78,611.2397295420914,1.2336028064729003,0.17292090888523387,-1.553056013445815,0.17667558148957258,0.3268611571860654,0.3164763458401394,-0.008155941603450702,0.1633853443346132
2026-08-11 08:03:04,FUTURES,XRPUSDT,SHORT,1.0087,1.0128546084684875,-0.4101880401936135,1.8142163180331103,-1.9926638247248833,-0.15893513459817463,0.1193436101441937,0.11948620930001891,-0.14913501690197423,-0.35664751337428646
2026-08-11 09:25:42,FUTURES,XRPUSDT,LONG,1.0052,1.01193763597828,-0.665815336709586,2.168722642260229,-1.651412654198175,0.2586807282857363,-0.15893513459817463,0.1193436101441937,0.11948620930001891,-0.14913501690197423
2026-08-11 11:20:52,FUTURES,XRPUSDT,SHORT,1.0093,1.0095811082832231,-0.027844051450313954,1.753690676706611,-1.6050728227484496,0.43833432954771456,-0.3870199464126242,0.2586807282857363,-0.15893513459817463,0.1193436101441937
2026-08-11 10:24:15,FUTURES,ADAUSDT,LONG,0.187,0.18982013661304933,-1.4856888543907316,0.6951871657753986,-1.8716577540106967,-0.9018567639257331,0.2659574468085109,-0.37095919448860953,0.0,0.0530222693531372
